restaurant_id,best_restaurant,avg_total_score,avg_taste_score,avg_service_score,avg_mood_score,num_of_reviews,num_of_collections,category_name
iCVCBXkI5yTNyubbEf-5og,0,3.64167,4.04167,3.70833,3.29167,12,4,육류 고기요리
ICvvQYVUi4413LxkoI9Sew,0,4.51677,4.65806,4.51613,4.47097,155,3,한식
id7ufWs-ynM10jNYQZj4MA,0,4.78571,4.71429,4.85714,4.85714,7,1,다이닝바
IdbneLxurIPb1WGcA-PCzw,0,4.29167,4.33333,4.25000,4.41667,12,1,돼지고기구이
IDcf-pkbxnViZEk_5s_dsw,0,4.54000,4.58333,4.48333,4.66667,60,1,이탈리아음식
IdlovAznNw7qmdV8Gxzhzw,0,4.95783,5.00000,4.97590,4.90361,83,17,다이닝바
idNiesCDsF8fSCnY9oW1Nw,0,4.92857,5.00000,5.00000,5.00000,7,0,일식
Idp-pxjqoCwrP1zpmgnrMg,0,4.67846,4.75385,4.75385,4.60000,65,2,참치회
Ieb32Qa4R0s7IQbtR-LKaA,0,4.48217,4.53503,4.54140,4.48408,157,14,닭 오리요리
iEDjYFZp407SGnz4AA6t9A,0,4.62143,4.57143,4.71429,4.64286,14,0,복어요리
ieekY_QBoyIDbDiO30BKDA,0,4.44561,4.64912,4.42105,4.45614,57,3,이자카야
iefJqP1NLl6VSGoPKqATzQ,0,4.25600,4.53000,4.05000,4.25000,50,2,육류 고기요리
ieJY1SBg2oPQdmsX69p2JA,0,4.40050,4.44059,4.28713,4.59901,202,12,한식
IekFf50MJJVUqtXCiv4SYQ,0,5.00000,5.00000,5.00000,5.00000,1,0,돼지고기구이
IFBrJwIVmLUWjwjWY-6e1g,0,4.84237,4.88701,4.88701,4.81356,177,20,야키토리
IgetClvphNqKsoI18Etm8A,0,4.51818,4.54545,4.54545,4.54545,11,1,파스타
iGFwy4X5e0TbJPuC_7dSVA,1,4.82405,4.86905,4.82857,4.83810,420,18,다이닝바
iGHLaKM7eFCRiHZQ1R4AcQ,0,4.70570,4.67982,4.72807,4.76754,228,4,스시오마카세
IGhRefP37yhRvUUZRuhZIg,0,4.87123,4.88690,4.90476,4.87103,504,9,이탈리아음식
iGy5krfru50lBTTNh-JFCA,0,4.80360,4.86331,4.87050,4.72662,139,14,멕시코음식
IhBrK_70dujIfGqwjnbHKA,0,4.61818,4.54545,4.72727,4.54545,11,0,멕시코음식
IHfd5v3orTEkFy9T_zaQJA,0,4.79102,4.83234,4.81437,4.82036,167,16,유러피안음식
IhmBB2zjHXxDBirC7_7qWg,0,4.48611,4.61111,4.38889,4.63889,36,3,한식
IhTS38AN51eHDtbvLl6vWg,0,4.80000,5.00000,5.00000,5.00000,1,1,맥주 호프
ihutFPxQi1rfqO1Z8y_Bxg,0,4.59091,4.54545,4.45455,4.81818,11,0,유러피안음식
iI15dGhew29nK8AVZeen_A,0,4.20000,4.80000,3.90000,4.00000,10,0,육류 고기요리
IIDJ8e7zrxtMfiKJukMMIQ,0,4.99286,5.00000,5.00000,5.00000,28,9,다이닝바
IIMN2-Z5zpLG_lcA6aJ06g,0,4.47917,4.37500,4.66667,4.50000,24,6,일식
IiN9K-UZ5FwqvhJUhfquxw,0,4.88889,4.88889,4.77778,5.00000,9,2,소고기구이
Ij2tUnZYIbEQrOvcx6UgRQ,0,4.61183,4.60651,4.64201,4.65089,338,25,스시오마카세
ij4o4RJK7gn74IV-xVholw,0,4.46357,4.45357,4.57500,4.48214,140,13,코스요리
iJ7fn08AwdBrkusqBzXNbA,0,4.69549,4.69865,4.74831,4.71445,443,3,한우오마카세
ijJbwqlQm-PCUyrksf-lCg,0,4.95532,4.95745,4.98582,4.96454,141,8,다이닝바
ijNylN6RwIz8kYkpjuterQ,0,4.90000,5.00000,4.71429,5.00000,7,1,요리주점
IJp-utV3CjCeBe4tMIrF3g,0,4.83875,4.88750,4.85833,4.83750,240,17,일식
iK21Qm-s_mYaj9hIJJvYgA,0,4.80000,4.50000,5.00000,4.87500,8,1,다이닝바
IKURvZDYchP7nxVGEBXoCg,0,4.61602,4.60680,4.65049,4.63350,412,43,컨템포러리
iLaWfBXkQ4WHRqztYqjoKQ,0,4.81489,4.81107,4.85687,4.83779,524,28,한우오마카세
ilDyONNj3lajVeE-r_MFDg,0,4.54550,4.73649,4.53604,4.47072,444,23,회 사시미
ILgI-ZydBQ7EaqZfyR-QUg,0,4.60495,4.65102,4.64590,4.60836,586,29,이탈리아음식
IlNIglNtRH29udtzodXbaw,0,4.77346,4.78395,4.75309,4.83951,162,15,육류 고기요리
ilnvowGPCgwMwyg1XsDkyA,0,4.98594,4.97656,4.98438,5.00000,128,16,칵테일 위스키
iLSA5dkDO9WxrwQg2Wq4hA,0,4.82508,4.88746,4.86174,4.78778,311,21,스시오마카세
iLtoo-jTOW_-CyoHZC2JOQ,0,4.76667,5.00000,5.00000,4.33333,3,1,와인
iLyDvRVsDFkNBIGcL88MDA,0,5.00000,5.00000,5.00000,5.00000,8,0,이자카야
IlZ5-s7bCRU6LfggEp7wqQ,0,4.84570,4.88079,4.86093,4.84106,151,4,이탈리아음식
im1OkMhnv5T-K4HUK4jfHQ,0,4.21538,4.07692,4.61538,4.07692,13,0,한식
ImD4ff-h6zapTzc0ZpPrEg,0,4.78651,4.81263,4.83619,4.80621,467,15,일식
ImD77VMxsk6bS_ROyFjiYw,0,4.74236,4.63546,4.77981,4.88651,956,75,와인
imgDPz7zLLYuedJjyPzAlQ,0,4.86825,4.87302,4.88889,4.93651,63,9,소고기구이
iMKWcz21qdsrsGxRmuSGJQ,0,4.91528,4.93056,4.94444,4.90278,72,12,와인
imV3BmLbVZs42nbZn_Z8vg,0,4.97037,4.97531,4.98765,4.98765,81,4,코스요리
IN_KONj-bgu6J1oE-3IYSg,0,4.34629,4.58304,4.30742,4.29329,283,7,중식
In16L2yZI1jS1rCGaqtpXw,0,4.90725,4.93264,4.91710,4.91710,193,0,닭 오리요리
in3ijAqIYDWCxo_SfYJYRw,0,2.74000,2.80000,2.60000,2.80000,5,0,곱창 막창
iN9lanJw1uGgaM31nS_xiw,0,4.49231,4.58547,4.49145,4.55128,234,13,스테이크 립
inHpbnJ7fm2a_qWKFOW5ig,0,4.93190,4.94479,4.95092,4.93252,163,3,퓨전음식
iNqyU2YqPNVanlddzR2OxA,0,4.16667,4.33333,4.00000,4.33333,3,0,멕시코음식
inSDUrjCxpoUJQVhnK3USw,0,4.91765,4.96078,4.82353,4.98039,51,6,다이닝바
INu56hO3C3Bhvje73HRoyA,0,4.91333,4.96667,4.96667,4.93333,30,2,파스타
IODC270-9iOeiKmsXoWQ3w,0,4.81137,4.79621,4.85308,4.84360,211,16,다이닝바
IOLSohJqz6tcAcQbQ1OnrQ,0,4.58182,4.63223,4.64050,4.58264,121,3,소고기구이
ioUQnQQQsDrMOCy6-ZVmbA,0,5.00000,5.00000,5.00000,5.00000,3,0,이탈리아음식
ioyxlr8pMEXxcKmlqL4q_Q,0,4.60177,4.63403,4.61934,4.62607,1634,51,파스타
Ip4ocXDWDcQ4UmDpbKDa0w,0,4.59063,4.68750,4.51563,4.68750,64,6,일식
iP5GFjc1t6vsJWGuxRXqKQ,0,4.82421,4.80000,4.87368,4.86316,95,6,다이닝바
IpFHeVGdxRxWpfS8QlzoNw,0,4.76267,4.78667,4.73333,4.80000,75,4,다이닝바
IPjNI7-vC9T-3t-AyUdrxA,0,4.97857,4.92857,5.00000,5.00000,14,1,다이닝바
iPmf2DUBkx-qWDCbUuIfQQ,0,4.60315,4.60883,4.63722,4.69085,317,14,아시아음식
IPXGT9o2rH6Q4OvKkOUZkw,0,4.87368,4.89474,4.94737,4.78947,38,3,한식
iq044wqG7pd3Fy6xdf1gTA,0,4.57826,4.73913,4.65217,4.43478,23,0,해물 생선요리
Iqj8dcUA22Wu4OhZQFzSHA,0,4.82609,4.82609,4.86957,4.82609,23,14,와인
IQK9D1Els_2zsXQaWhvDUg,0,4.47521,4.46518,4.42340,4.61560,359,9,이탈리아음식
iqTTiFQHY8MN96J542DeOQ,0,4.87632,4.92105,4.89474,4.89474,38,7,이자카야
IQw752fDWoJe4PIo5lKiqw,0,4.85161,4.96774,4.80645,4.83871,31,2,소고기구이
iQZh1iyP-bJ5T5dtC5xG0A,0,4.84182,4.82000,4.89273,4.87091,275,17,이탈리아음식
Ira7KHQ3Fq99CTUDzpK5BA,0,4.70226,4.66384,4.80508,4.73164,354,28,유러피안음식
IrB8JvBLeSDtJEg0Wo6ImQ,0,4.92021,4.92553,4.96099,4.92199,282,6,스시오마카세
IRCHWgiJUeD94OwcwhdEIw,0,4.97870,4.97633,4.98817,4.99408,169,5,다이닝바
irhawpxlO4u0ZgRXNtB9XQ,0,4.13902,4.10227,4.12500,4.36364,264,9,한식
irLy78E8Q0ujwboj1d9-7A,0,4.28000,4.50000,4.20000,4.20000,10,0,요리주점
IRp9MnTJUMBRDmUb40UZOQ,0,4.78889,4.66667,4.88889,4.77778,9,2,스페인음식
iRpfGuYNBfZbxm5U_TQHUw,0,4.95048,4.95238,4.99048,4.94286,105,4,스시오마카세
irZCoTDp2hAf6oDcoKB3ww,0,4.20000,5.00000,4.00000,4.00000,1,0,돼지고기구이
IRZP3_R0aMJVxHeEgTfR8g,0,4.69517,4.75603,4.75335,4.67024,373,14,스시오마카세
IS-Hnz7nvAolrjIiZbrcoA,0,4.52025,4.67791,4.46319,4.54294,163,6,돼지고기구이
Is1l0z80gGEEL7QL-9mQYg,0,4.17500,4.00000,4.50000,4.00000,4,0,이자카야
Is3-ZjrHnDlM2xL7pbeL4g,0,4.60851,4.61702,4.74468,4.57447,47,2,스시오마카세
IScLJCkNA2hZact62udUnA,0,4.29434,4.37736,4.32075,4.26415,53,0,게  랍스터
IsFyo5VH_jQqivO94NEqDQ,0,4.43143,4.50000,4.47143,4.47143,70,3,일식
isKBQcQSPyk-D5EdrcZNmw,0,4.64000,4.64000,4.68000,4.64000,25,2,이자카야
iskMrd6m4AkUqrSr-uVggA,0,4.74933,4.88000,4.78667,4.65333,75,1,회 사시미
ismFbcBRK42FfOpwb6kLCA,0,4.66154,4.68462,4.68462,4.70769,130,20,한우오마카세
isoBeG3YQ-nhmJAwDvFBdA,0,5.00000,5.00000,5.00000,5.00000,24,2,스테이크 립
ISOmagj4C5My10nzz6SQSQ,0,4.41619,4.43522,4.34211,4.54049,247,3,스테이크 립
Istq6njsenN7vNCYvb_hUg,1,4.61423,4.72054,4.65320,4.55976,1188,29,이탈리아음식
ISWCfcBXacGh2j0UTDX3AA,0,4.71364,4.68182,4.81818,4.72727,22,2,아메리칸음식
IsYZ0ACowvArB6C5aCkZ_g,0,4.18208,4.39151,4.00472,4.22170,106,1,소고기구이
IT149QZcgcGIq4NHY72_xg,0,4.46154,4.61538,4.46154,4.38462,13,0,다이닝바
it1bnVOsUUqajtgDX_QTEA,0,4.52692,4.51099,4.57143,4.63187,182,0,일식
It99oCidBmPGu-m-huULnA,0,3.83407,4.06044,3.75275,3.76374,91,5,이탈리아음식
ITcRSvUb1QoPUu8dyfTlwA,0,4.71852,4.81481,4.71605,4.70370,81,4,인도음식
ItJdsD-z1Z32XYH7qn7j4g,0,4.25283,4.41509,4.18868,4.28302,53,1,복어요리
ITP941Fx_TwI7yjW7Vx0rQ,0,4.95385,5.00000,5.00000,5.00000,13,0,야키토리
itwA6cjTzNXSl3r1VLYnxA,0,4.70348,4.71739,4.73478,4.76957,230,9,프랑스음식
IuEZHfBNoxXt7xlH2eRzlw,1,4.80657,4.74987,4.86216,4.86115,1995,951,중식
iUJzgJ4O0T7-Rag_-kmGeQ,0,4.67044,4.71429,4.69261,4.68374,1015,48,스시오마카세
iuK2PpKwCAA09_liMWMrvQ,0,4.70867,4.63622,4.80341,4.74768,323,5,코스요리
iur99PF6qkqlrtjA34Jaug,0,4.78629,4.79429,4.85714,4.80000,175,20,이탈리아음식
IuWpuT8NKCPZDxUqfOyCPQ,0,4.40593,4.50741,4.38148,4.47778,135,22,스페인음식
iuyw52acpGKUG4Jpu7FOHQ,0,4.94776,4.94030,4.95522,4.95522,67,2,와인
iV_X0ogu3L0lO2PoXxjjRg,0,4.82803,4.80303,4.87879,4.89394,132,18,다이닝바
iv8mhENmpIkMaERfvE31PA,0,4.95556,5.00000,5.00000,5.00000,9,6,코스요리
IvB_yzs6c3y6f6fwlKyhZQ,0,4.87612,4.91045,4.90299,4.84328,134,7,한우오마카세
IveiMbzxOcQEA6AXd4BupQ,0,4.86448,4.85672,4.93433,4.87164,335,35,다이닝바
IVhAdEY7z2__x4KZd5qBcA,0,4.86136,4.93939,4.87879,4.81061,132,3,스시오마카세
IviWFuZlQSZ10JzW3ItHjA,0,4.64595,4.74775,4.65766,4.60360,111,9,스시오마카세
IvxQ2b7rpnrR5WUtF0Go9w,0,4.70533,4.69000,4.70000,4.82000,300,14,와인
Iw28K-ouro9wvZk4vSI5Qw,0,4.53636,4.45455,4.54545,4.63636,11,1,브런치
iW2sxqEEZsVmERagEdiyiQ,0,4.67731,4.75075,4.73134,4.65373,670,23,다이닝바
IWEnmkE717yobTUt-nEMtw,0,4.62727,4.72727,4.63636,4.61364,44,6,브런치
IWNEgt3uZc1Eloedytz7aw,0,4.57421,4.61614,4.58802,4.57946,818,14,가이세키오마카세
Ix3T5hh5fZn8VRB2WU16Lw,0,3.43333,3.66667,3.33333,3.33333,3,1,참치회
ix5Z-suAcybWqUVtNGaB7A,0,4.80349,4.83292,4.82544,4.79052,401,17,스시오마카세
ixCMHWdkoWm3s2LmJEoOAg,0,4.70000,4.75000,4.75000,4.75000,4,0,소고기구이
iXj3ip5kJMAMRX14gAYlFg,0,4.36531,4.54082,4.35714,4.27551,49,1,중식
iy-KuMV9HMVne9ZpGM0hyg,0,4.27500,4.33333,4.50000,4.16667,12,1,뷔페
iY-WxtYiQrTuEW5qdt_rpw,0,3.93333,4.00000,4.00000,4.00000,3,0,인도음식
IY0sOHlsdhXcPH75F4O_nw,0,4.33587,4.44293,4.41033,4.23641,184,3,장어요리
IY3I-MgkTNO1QyvhJwgb7Q,0,4.76000,4.63077,4.78462,4.89231,65,5,전통주
iyC42w1e56xLCG30V8wYpw,0,4.32500,4.75000,4.25000,4.25000,4,0,프랑스음식
IYGTTyAOmgMB7XiSOrjtOw,0,4.98000,4.93333,5.00000,5.00000,15,4,코스요리
iyhUlTqMtlOMb6HdoNl6PA,0,4.64286,4.42857,4.71429,4.85714,7,0,육류 고기요리
iyU0X620qtuHvhpNr7VPHw,0,5.00000,5.00000,5.00000,5.00000,3,0,돼지고기구이
IYVAMWpM4SbFw2maEx3j5A,0,4.84124,4.89691,4.87629,4.79381,97,6,소고기구이
iYXY8tPh5qhgo6WJfdjuQw,0,4.40333,4.66667,4.33333,4.30000,30,0,소고기구이
IZ39EWSZKqDh20br0TYokw,0,4.62505,4.70749,4.60826,4.63324,1441,85,한우오마카세
iz9SyfAx1-Et_8lZAz6cNQ,0,4.68000,4.62759,4.71724,4.78621,145,6,다이닝바
izDA7EDsLZtKyZBp9YJtnA,0,4.58333,4.66667,4.55000,4.61667,60,2,브런치
izHpnhuYFRQdCgfJajaLJA,0,4.24534,4.49576,4.30932,4.04237,236,12,가이세키오마카세
IZIQxRPARED6OQoknDUoDQ,0,4.49310,4.47586,4.53793,4.55172,145,3,돼지고기구이
iZLaPEaW3iqNPL_P4Y2L0A,0,4.33333,4.33333,4.33333,4.33333,3,0,해물 생선요리
IzQmAu21ZeO_KVOrKRB9Dw,0,4.82574,4.85891,4.85891,4.82921,202,8,다이닝바
izZ4F6zcGw3ilrDIs6CcLA,0,4.90833,4.95833,4.95833,4.87500,24,1,와인
j_9RD-J0-jJvv96vINwSrg,0,4.95000,4.92647,4.98529,4.95588,68,7,다이닝바
j_PdkIwNWNWRBMxwBkxmkA,0,4.68761,4.70605,4.69741,4.74352,347,10,이탈리아음식
J_VdTh_ROEKOqkx5u8KX_A,0,4.54613,4.64789,4.55986,4.52113,284,20,스테이크 립
J-Cbc-wAbgrvvurDAv8H4A,0,4.86250,4.87500,5.00000,4.75000,8,0,샤브샤브
j-kIZ1Z9ASo1UxxRrYZnMw,0,4.93174,4.94012,4.94611,4.95808,167,6,야키토리
J1Cab0VmNP_iztlPzs4jvg,0,4.48095,4.55952,4.40476,4.55952,84,1,소고기구이
j1koKnnSWq20dhJDMEnazQ,0,4.63191,4.55319,4.74468,4.70213,47,1,한식
j1Q5rxZs3b75AjMA7y_TNA,0,4.77705,4.77049,4.80328,4.86885,61,14,유러피안음식
j2fqUcjHCzXGXOKRBAzKQQ,1,4.64636,4.66364,4.66061,4.65657,990,933,돼지고기오마카세
j2jddzltjPRtvyIFVdO4xw,0,4.66842,4.63158,4.73684,4.68421,19,3,와인
j2NXaRRp-YrXvCXkN6ye3Q,0,4.65238,4.68254,4.68254,4.66667,63,1,이탈리아음식
j2pxNnjXQlFMQcWuxnlYgA,0,4.85652,4.86957,4.86957,4.86957,23,7,한식
j3Hylno7z1SnMuZvnaS2Hg,0,4.76716,4.80392,4.83824,4.73529,204,15,이자카야
J3lSSGXTfw0mSYX5GgcIdA,0,4.22903,4.43548,4.17742,4.24194,31,0,중식
J3yvzc-xtgc-4PiGArOC9g,0,4.76800,4.80800,4.80000,4.77600,125,5,양고기
j4JSuIsh-Jvl8Kj251eL8A,0,4.38954,4.61111,4.25163,4.38889,153,11,중식
J555GFlh4kLO5o5QrFTURQ,0,4.79765,4.85294,4.84118,4.77059,85,10,소고기구이
j5ECkj0AhxApICmXE7ROmg,0,4.69518,4.65663,4.74096,4.72892,83,4,컨템포러리
j5fCuNlnRMoKyT7iaiiiWw,0,4.81250,4.87500,4.87500,5.00000,8,2,다이닝바
J5PKiv7CgQDAY2Ee7-6f_w,0,4.80095,4.75238,4.84762,4.88571,105,6,다이닝바
J612szyjUeknQaENpXex2A,0,5.00000,5.00000,5.00000,5.00000,11,1,이자카야
J6V-RL1RbaulkWxxzUsDlA,0,4.81093,4.81540,4.82533,4.85182,604,17,소고기구이
j72oQ0K5sb6BSaIzfrecYQ,0,4.62000,4.82222,4.68889,4.51111,45,4,소고기구이
j7cPORp8dDTLEymT-TiuQQ,0,4.00000,4.50000,3.50000,4.00000,2,0,돼지고기구이
j7zVin5r2BNpOdnXfSQ56Q,0,4.85781,4.91992,4.83789,4.86328,512,55,이자카야
J9OpmFZdUjdNvsd4QWIaqQ,0,4.23750,4.34375,4.09375,4.46875,16,0,이탈리아음식
j9q9Cd6GHm0w1515NcZR6Q,0,4.41576,4.60326,4.46196,4.27717,184,12,한식
JA9paMyI9HXV3Ill4x9zIQ,0,4.19452,4.08219,4.24658,4.42466,73,4,코스요리
jaGpysUl8xPAk1Tn6CV6og,0,4.66923,4.69231,4.61538,4.76923,13,4,중식
JAH3itcB-foCW_6d6IXZpA,0,4.68200,4.71892,4.68738,4.70965,539,15,스시오마카세
JaOKBj18xMWYV_rED8-nDQ,0,4.74602,4.80531,4.77876,4.76106,113,10,이탈리아음식
JAykdVcYkXzHn2yHcvdgkw,1,4.59316,4.64211,4.63921,4.58875,1724,31,스시오마카세
JB3QLeGAyOplb2fQtW0r4A,0,4.51875,5.00000,4.37500,4.25000,16,2,소고기구이
jb8u7-8rxYSHs1ffzEEpIw,0,4.74167,4.95833,4.54167,4.75000,24,0,소고기구이
JBLRCJl6V8a-J9o2bB0UTw,0,4.94211,5.00000,5.00000,4.89474,19,1,이자카야
jBMNJMwum8x1Svt8JXmdgQ,0,4.64587,4.65826,4.75229,4.61468,436,30,스시오마카세
JbUWYu4iZ6XXghFDivTAwg,0,4.87270,4.87973,4.89324,4.87162,370,24,스시오마카세
jBVIm26xGaRRjEN15o9ImQ,0,4.68222,4.73333,4.66667,4.73333,45,9,야키토리
jCKKDRCHiQi-rrE90PlEXQ,0,4.82567,4.81622,4.88809,4.84086,487,4,파스타
JctqjDVoiMew5itfDwxO7A,0,4.32143,4.57143,4.21429,4.50000,14,1,돼지고기구이
jcUoAFBvEdAtrHuRG0CHOA,0,4.66250,4.75000,4.68333,4.66667,120,6,돼지고기구이
JdECJZO8_Tm35Z8bVo9pcQ,0,4.46408,4.44175,4.51942,4.51942,103,12,파스타
JdF_UrnlfsJSCoPuC1B34g,0,4.50000,4.32937,4.57540,4.66667,252,20,다이닝바
jdghdW_TWnjcuNRZI5yE1w,0,5.00000,5.00000,5.00000,5.00000,1,1,아시아음식
JdnnigufsWeSoM00UChHyg,0,4.80000,4.90000,4.90000,4.80000,10,1,이탈리아음식
jdTkAxJi8e1X02OCeQjdOA,0,4.76945,4.73031,4.74463,4.90215,419,14,돼지고기구이
jDuH5skO8MyTKXWzdkeCxw,0,4.68188,4.78986,4.63768,4.68116,138,6,한식
jDVTMmmcQ8PCgoUY_qxvJg,0,4.78013,4.86538,4.80128,4.75427,468,42,코스요리
jE7PlO2YBVqdm0l7UzTQEw,0,4.60435,4.72464,4.68116,4.56522,69,5,이자카야
JEDum2W1b7LKyW11bVn68w,0,4.76451,4.76792,4.81741,4.79863,586,36,전통주
JEEZqOREfxxOzyftTcwHkQ,0,4.65915,4.71831,4.69014,4.66197,71,5,중식
jEnRpqluA719LQjVbqMjfQ,1,4.83567,4.84076,4.86497,4.85732,785,249,스시오마카세
jety8fwJNMEFBxGAgTaXeQ,0,4.41667,4.50000,4.33333,4.50000,6,1,이자카야
JF5qfMpJuxtTKfJE6CF3Jw,0,4.40000,4.44578,4.28916,4.59036,83,3,스테이크 립
jf6VoXdZfl7RwyPUNKJk3w,0,4.27500,4.50000,4.25000,4.25000,4,1,돼지고기구이
Jf9yRNTP9IY0j-0CEMtWng,0,4.69655,4.75862,4.78017,4.67672,232,27,다이닝바
JFAOyqOKGlGKaASLQEJbQg,0,4.58929,4.57143,4.60714,4.71429,28,8,브런치
Jfe1nfrBmCxfyW9g_1BWvA,0,4.29375,4.37500,4.31250,4.43750,16,2,요리주점
jfeCBrDXTXHOyHuuTyWiyA,0,4.77368,4.73684,4.73684,4.89474,19,4,다이닝바
jFGzvKHRqDxo1ZsJXReUIA,0,4.98421,5.00000,5.00000,5.00000,19,3,프랑스음식
jFH-Qdm69_hh4qQZ_L8xng,0,4.81818,4.90909,5.00000,4.63636,11,0,소고기구이
jfIkQ0Q8j8uj5C96B8OiTw,0,4.50476,4.52381,4.66667,4.52381,21,0,이탈리아음식
jFjk1Pw3lL_NB4HFW5Rk4Q,0,4.85806,4.87097,4.93548,4.83871,31,3,일식
JfJVIbu7AhNRWzIrace1gA,0,4.82890,4.83815,4.87861,4.84971,173,12,다이닝바
jfo8QcFFDDaoPdLLFsu_9A,0,4.84194,4.87097,4.87097,4.83871,31,2,일식
jG0mhKXzxf_1czia2OfsVA,0,4.63846,4.76923,4.53846,4.69231,13,0,와인
Jg6Aq8yi0lT1wTYsv0AZ9g,0,4.81379,4.74138,4.84483,4.90517,116,16,와인
JgJcXiLNbHbZNJLkWkUubQ,0,4.77440,4.83200,4.81600,4.73600,125,5,소고기구이
jGLPxrdzD6e1acuYOA5Q4w,0,4.40769,4.23077,4.69231,4.38462,13,3,돼지고기구이
jgO0wOHKYBFYX-JT6CM-oQ,0,4.38000,4.46667,4.36667,4.40000,30,1,이탈리아음식
jgQs8wtmBZNXDUryZGdiqQ,0,4.49318,4.55568,4.49886,4.51932,440,24,야키토리
jgsQqhXKJYjlP_r651Z7Hw,0,4.94746,4.98305,4.98305,4.94915,59,14,가이세키오마카세
jh-qPn6F_yHdV2HBW_vKZA,0,4.52062,4.45361,4.52577,4.63918,97,1,한정식
jhI6SPh_MnSRD01UByH1Tw,0,4.68462,4.66667,4.66667,4.76923,39,1,다이닝바
Ji1PQj7vbUA_2IJPGNvkaA,0,4.56047,4.62791,4.72093,4.46512,43,5,일식
JIfosbMMTIX1uTalWsy4gg,0,5.00000,5.00000,5.00000,5.00000,1,0,회 사시미
JifXndVmAzw2ZR5-duWyvg,0,4.63750,4.68750,4.68750,4.68750,16,3,이자카야
JijxazH4VPnBIAcTYxGx9A,0,4.48095,4.52381,4.43537,4.52381,147,3,컨템포러리
jIL3iDb__bG7odQ9Bh6Reg,0,4.68298,4.70213,4.70213,4.72340,47,11,와인
JIPTXKl5BsxDrYT3QOGKYw,0,4.84286,4.80952,4.90476,4.90476,21,2,스테이크 립
JIqWBw3izIUJJyOGZ_vofQ,0,4.22881,4.30508,4.22034,4.32203,59,1,뷔페
jiSdq_u_Zmi03QVoHrNJKA,0,4.93239,4.93839,4.96998,4.92417,633,10,스시오마카세
JiULmGlAlJDJKeH6g15SYQ,0,4.71387,4.66474,4.80925,4.79769,346,29,컨템포러리
jjfhug9hE9-fPe23Q82TmA,0,4.91647,4.92941,4.94118,4.94118,85,2,전통주
jJl2vKlgXEGSxWXI4J_4ow,0,4.81394,4.83694,4.85318,4.80041,739,28,한우오마카세
JjnqQA9DsmRl3YwzvVMP_Q,0,5.00000,5.00000,5.00000,5.00000,10,0,칵테일 위스키
JJVrAgeyU3xLiaHbwDVTSw,0,5.00000,5.00000,5.00000,5.00000,11,4,칵테일 위스키
jjxoRn5PUwq6ERelvsEIFg,0,4.75000,4.50000,5.00000,5.00000,2,3,다이닝바
JJzK5-zdej8rxwwMumd6qA,0,4.38889,4.37037,4.41481,4.53333,135,10,퓨전음식
jkes-R_kM0Bm1poQgSYH5A,0,4.80000,4.90000,4.78000,4.82000,25,2,스시오마카세
jKkpcHpoM70_RVVWMiUFcQ,0,4.60614,4.55702,4.67105,4.68860,114,4,다이닝바
jkYDrhos5rFpsTJ-3sVm1Q,0,4.17273,4.40909,4.13636,4.04545,11,1,소고기구이
jl3SWjmSID2FcnYdng8qAg,0,4.34865,4.45946,4.48649,4.32432,37,0,유러피안음식
JL4V-lRGaTGHaXBmE7MlMw,0,4.84844,4.91146,4.89583,4.80729,192,6,이탈리아음식
JLlPrgcJau79ypLFjJ1k-w,0,4.79375,4.75000,4.81250,4.87500,64,0,와인
JlsuJ-U946jr4dqhKsX9qA,0,4.02500,4.00000,3.91667,4.25000,12,6,이자카야
JLw4OriYBCqsNhkAKTAEvw,0,4.79667,4.86667,4.83333,4.80000,30,9,코스요리
JLZthvOEUij_dYa5nQ70mA,0,4.50000,5.00000,5.00000,5.00000,1,0,이탈리아음식
jM4Z1tcML5GL6MNkVtkKHw,0,4.93534,4.96241,4.93985,4.92481,133,2,이자카야
jM5UDixfz9_qmfeqN2OB0g,0,4.65814,4.69186,4.72674,4.66860,86,5,코스요리
Jm6ehYx-IhQHNeZod3iGFQ,0,4.43069,4.58416,4.38614,4.39604,101,6,일식
Jm6mt_rZuaMQS-hsJjr1JQ,0,4.59500,4.55000,4.70000,4.55000,20,5,한식
jmGFoSyHTDX29RW2z376ZA,0,4.69888,4.81285,4.68156,4.68156,358,13,파스타
jMPkWHAB0SnkeOa5Hq8nGw,0,4.80789,4.89474,4.78947,4.78947,38,0,소고기구이
jMUKcgDFUiwqKIhJwlz9dQ,0,4.83917,4.87500,4.84167,4.88333,120,11,한식
jn5ISOcpWQ8ndd-fwX4v2Q,1,4.73208,4.79459,4.77747,4.71563,1811,36,스시오마카세
jN5PJ_XC2hEOBwaEuB3cvA,0,4.71429,4.80952,4.71429,4.64286,42,4,소고기구이
jNiz1zqpYcdvlc3k59QA7g,0,4.79895,4.87368,4.88421,4.68421,95,3,참치회
jNkKTveIkpZRPePEWUQ_SA,0,4.77515,4.73684,4.78655,4.84503,342,31,스시오마카세
jnlR58QLuF2MuGmstRjQWQ,0,4.84096,4.86747,4.87952,4.81928,83,2,게  랍스터
jNtXlDaWKofF59sDBTnZIA,0,4.81310,4.83793,4.84483,4.80345,145,17,다이닝바
jnxupmRNZ5tssB03RZWLKQ,0,4.74504,4.73554,4.82231,4.77273,242,24,다이닝바
jO-bC7oQyjKuU8KYc9jiug,0,4.72832,4.84071,4.84071,4.61947,113,2,중식
